wavelength_A,flux,ivar
4319.167601988404,26.914263,0.4241356
4320.161220819211,24.276583,0.4432217
4321.157440455049,25.412182,0.43370634
4322.15151704558,26.62469,0.42277214
4323.145822322123,22.151508,0.46511015
4324.142730200476,20.489233,0.5193265
4325.13749355299,18.220375,0.5492372
4326.134860706329,11.310131,0.65409666
4327.130082345848,9.797005,0.6620084
4328.127908985762,14.742802,0.572848
4329.123589123418,18.081816,0.5104889
4330.119498315981,23.60052,0.45643738
4331.118014308616,23.298073,0.46915916
4332.114382316072,23.995188,0.4712702
4333.113358324551,24.554537,0.4835896
4334.110185358275,22.425095,0.50312555
4335.109621594528,21.676498,0.51286274
4336.106907865995,24.762953,0.4821855
4337.106804542047,24.39237,0.479858
4338.104550262826,23.460472,0.4866088
4339.102525513697,19.980055,0.53798527
4340.103112972563,17.134174,0.5757943
4341.101547990159,16.887974,0.61378014
4342.102596419193,16.99947,0.5969748
4343.101491415328,17.704836,0.58066815
4344.103001026899,19.249817,0.5533701
4345.102356213485,23.132956,0.51855433
4346.101941300419,20.416351,0.5256913
4347.104142809106,24.482954,0.4698913
4348.104188404415,26.02328,0.4180256
4349.106851626862,20.753645,0.4576986
4350.107357942704,22.445026,0.45033544
4351.110483091622,23.820974,0.46742904
4352.111450340249,21.985758,0.47591293
4353.112647860075,21.46576,0.49000826
4354.116466022211,20.408506,0.4970362
4355.11812479326,18.153822,0.5178571
4356.1224054139475,19.029129,0.49689275
4357.124525648717,20.865126,0.41304392
4358.12926894101,19.732084,0.31289354
4359.131850852098,26.575283,0.24675207
4360.134663405836,20.973652,0.27329496
4361.140100829248,23.833082,0.34205776
4362.143375378255,23.674316,0.38999188
4363.14927600621,23.99404,0.4194045
4364.153012763326,23.700584,0.46827072
4365.159376809224,23.600199,0.49580932
4366.163575987388,24.618265,0.48329556
4367.1680061802535,24.124184,0.46895593
4368.175065476975,20.761414,0.48829716
4369.179958410354,18.190563,0.522923
4370.187481658815,19.93159,0.51929456
4371.192837545892,22.681633,0.50853205
4372.200824959837,21.849968,0.5200263
4373.206644013894,23.58377,0.5085809
4374.212694455303,20.646408,0.5232808
4375.221378241581,18.648062,0.5394314
4376.227892169952,17.901129,0.55307955
4377.237040656372,18.119736,0.51710135
4378.244018285232,19.627972,0.48174548
4379.253631685881,21.764652,0.44878578
4380.261073228858,22.059978,0.4593632
4381.268746532437,20.40007,0.5032517
4382.27905742874,19.252691,0.56507
4383.2871949669325,17.795141,0.6190936
4384.297971312986,12.759488,0.70346373
4385.306573299665,8.457682,0.75560457
4386.3178153099025,10.131471,0.68026894
4387.326881959038,13.2172785,0.62185377
4388.33618074263,16.87908,0.61247605
4389.348121373652,19.288378,0.5905372
4390.357885140716,18.277391,0.5886846
4391.370291972307,19.206318,0.57558805
4392.380520937059,20.816797,0.5327203
4393.393394183998,23.112492,0.5136844
4394.404088560755,21.33431,0.5275549
4395.415015446425,20.069277,0.55406976
4396.428588441096,21.438564,0.5580151
4397.439981060304,18.86653,0.5663803
4398.454021007572,22.42106,0.52089494
4399.465879574879,25.661327,0.46471462
4400.480386689871,26.035147,0.45209938
4401.492711419941,22.047415,0.5003197
4402.505269033984,20.513582,0.5240148
4403.520477025472,24.539406,0.510527
4404.533501124329,21.946678,0.5243912
4405.549176821657,15.985615,0.5823609
4406.5626676202355,11.786011,0.64732033
4407.578811238876,12.324425,0.66274107
4408.592768952185,15.4650755,0.5992881
4409.606959925133,17.465399,0.555525
4410.623805550856,20.42916,0.51361525
4411.6384637611045,24.620016,0.4474388
4412.655777847124,24.705276,0.43691927
4413.67090350993,24.846323,0.44509685
4414.688686272067,25.973986,0.44756848
4415.704279602784,22.921034,0.47413626
4416.722531256957,17.363293,0.51987386
4417.73859247104,17.819794,0.53032035
4418.75488742867,20.186403,0.53946304
4419.77384254627,22.382576,0.49685445
4420.790605710506,25.637213,0.45510072
4421.810030260245,27.106726,0.44708768
4422.827261846788,24.533295,0.48091188
4423.847156044934,21.667517,0.5053945
4424.864856269587,22.294113,0.49470562
4425.882790614839,23.034588,0.47373295
4426.903389411171,21.031921,0.4810653
4427.921792718293,20.960207,0.5193741
4428.942861704006,21.91908,0.5337557
4429.961734189049,22.973919,0.5400619
4430.98327358076,25.068155,0.52890754
4432.002615459874,22.50999,0.5461781
4433.022191837247,21.240849,0.5585304
4434.044436963733,23.495619,0.51816154
4435.06448305946,23.528193,0.4998407
4436.087199133791,20.36183,0.55979013
4437.10771516427,18.191002,0.6035307
4438.130902403412,18.700354,0.5860011
4439.151888585143,22.939528,0.52498204
4440.173109643404,27.731316,0.4542484
4441.197003755741,27.490955,0.46229416
4442.218695290059,24.390024,0.48948225
4443.24306110993,20.521744,0.54073
4444.265223337053,22.388525,0.5368027
4445.290061081771,22.547342,0.5292315
4446.312694218547,23.684052,0.4949716
4447.335562610734,27.566916,0.47053242
4448.361108368907,26.015017,0.48768133
4449.384447996076,25.405558,0.50461894
4450.410466222694,26.40502,0.50859386
4451.434277301944,24.113087,0.5203256
4452.4607682146725,23.602905,0.4865102
4453.4850509632015,25.60536,0.4884048
4454.509569346632,22.449348,0.5135638
4455.536769414913,23.47586,0.3637885
4456.561759793476,22.6513,0.42245194
4457.589433092342,16.724174,0.6374778
4458.614895683487,18.22561,0.6453444
4459.643042430955,19.296673,0.6395703
4460.668977452229,21.617247,0.6048553
4461.695148488507,19.9219,0.61657685
4462.724005535468,19.575497,0.60858625
4463.750649328255,17.375462,0.6400755
4464.7799803691705,18.541634,0.6247274
4465.807097136267,22.20973,0.60006666
4466.836902389504,24.726137,0.55849755
4467.864492348808,24.783033,0.54627675
4468.892318703833,24.488035,0.52662283
4469.922835402349,23.777975,0.49547935
4470.951135276488,20.862581,0.526801
4471.982126733558,22.74297,0.5409358
4473.010900344962,27.95119,0.5215139
4474.0423667793075,26.311487,0.5294608
4475.071614346226,26.509836,0.5170861
4476.101098690194,25.542744,0.51783663
4477.133277717454,25.851683,0.49370453
4478.163236344371,26.021442,0.47727132
4479.19589089602,29.499992,0.44869262
4480.226324024388,30.068642,0.46343806
4481.259454319499,26.611874,0.5108999
4482.290362167922,24.461962,0.55291855
4483.321507175339,23.372183,0.55835253
4484.355351212848,22.961699,0.5581798
4485.386971268283,24.047434,0.5014672
4486.42129159725,25.56325,0.48324236
4487.453386919555,28.554161,0.47820053
4488.488183759407,28.283182,0.48791757
4489.520754567538,25.158712,0.51358604
4490.5535629172255,23.53781,0.5214184
4491.589074650816,22.427097,0.5374628
4492.6223588148205,22.448597,0.545519
4493.658347608175,24.64862,0.51306593
4494.692107805705,26.981243,0.4684584
4495.728573878606,26.01826,0.48536476
4496.762810328968,22.602797,0.50933015
4497.799753901298,24.292595,0.5377911
4498.834466823902,25.619904,0.5341463
4499.869417780855,24.740387,0.5387999
4500.907077730001,27.4623,0.5100555
4501.9425054883695,28.50289,0.49633148
4502.980643486962,25.748209,0.4992088
4504.016548266408,24.534159,0.51526
